Date,Open,High,Low,Close,Adj Close,Volume
2019-11-03,0.185287,0.188547,0.184878,0.185932,0.185932,4082856959.0
2019-11-04,0.185791,0.186565,0.183355,0.185015,0.185015,4533363624.0
2019-11-05,0.184989,0.187529,0.182117,0.185687,0.185687,5552718463.0
2019-11-06,0.18563,0.188055,0.185883,0.186617,0.186617,6263948287.0
2019-11-07,0.186598,0.193862,0.185224,0.193635,0.193635,6901602788.0
2019-11-08,0.193487,0.194055,0.185783,0.189357,0.189357,6283965924.0
2019-11-09,0.189414,0.195708,0.189132,0.193636,0.193636,6646631309.0
2019-11-10,0.193606,0.198746,0.191766,0.198053,0.198053,6904040546.0
2019-11-11,0.198068,0.198394,0.191075,0.194296,0.194296,6055278276.0
2019-11-12,0.194204,0.195751,0.192083,0.195629,0.195629,5205264203.0
2019-11-13,0.195469,0.195651,0.191165,0.194632,0.194632,5842428874.0
2019-11-14,0.194383,0.194661,0.190195,0.192885,0.192885,5567270396.0
2019-11-15,0.193009,0.193518,0.186765,0.190308,0.190308,5651159890.0
2019-11-16,0.190309,0.191607,0.188867,0.191257,0.191257,5125263884.0
2019-11-17,0.191251,0.194726,0.189216,0.189711,0.189711,5337437360.0
2019-11-18,0.189681,0.194406,0.183347,0.185348,0.185348,5217562483.0
2019-11-19,0.185316,0.187411,0.180694,0.183105,0.183105,6148252576.0
2019-11-20,0.183119,0.193688,0.182719,0.183489,0.183489,5547468629.0
2019-11-21,0.183428,0.184196,0.170638,0.174066,0.174066,6888006899.0
2019-11-22,0.17405,0.180695,0.160534,0.169582,0.169582,7869858247.0
2019-11-23,0.169709,0.179992,0.167077,0.179815,0.179815,8058562387.0
2019-11-24,0.180097,0.180231,0.164991,0.169828,0.169828,7284894389.0
2019-11-25,0.170063,0.170063,0.15242,0.163888,0.163888,9290304991.0
2019-11-26,0.16393,0.167634,0.161896,0.163677,0.163677,7163413180.0
2019-11-27,0.163639,0.167993,0.159017,0.166616,0.166616,7148408678.0
2019-11-28,0.166454,0.170125,0.165512,0.165512,0.165512,7009722074.0
2019-11-29,0.165632,0.176336,0.165246,0.17624,0.17624,7021835336.0
2019-11-30,0.176219,0.177522,0.166011,0.166447,0.166447,6426690831.0
2019-12-01,0.166471,0.171796,0.161957,0.164444,0.164444,5525431267.0
2019-12-02,0.16451,0.165932,0.157905,0.160094,0.160094,4783964347.0
2019-12-03,0.159998,0.161601,0.155014,0.159089,0.159089,4485376557.0
2019-12-04,0.15911,0.160293,0.154785,0.157866,0.157866,5229604220.0
2019-12-05,0.157892,0.164321,0.155325,0.158708,0.158708,4766172165.0
2019-12-06,0.158553,0.162546,0.155434,0.158708,0.158708,4772119122.0
2019-12-07,0.158989,0.160298,0.156921,0.159016,0.159016,4486941182.0
2019-12-08,0.158984,0.166926,0.157353,0.159532,0.159532,3952638889.0
2019-12-09,0.159473,0.159889,0.156242,0.1567,0.1567,4449587936.0
2019-12-10,0.156722,0.157647,0.155051,0.156096,0.156096,4944261643.0
2019-12-11,0.155949,0.158587,0.15431,0.15454,0.15454,4534959157.0
2019-12-12,0.154584,0.155775,0.153109,0.154404,0.154404,4674457204.0
2019-12-13,0.15436,0.1562,0.153016,0.153746,0.153746,4655025601.0
2019-12-14,0.153727,0.155788,0.151996,0.153374,0.153374,5079020602.0
2019-12-15,0.153434,0.153498,0.147018,0.152243,0.152243,4700100572.0
2019-12-16,0.152246,0.154872,0.149736,0.150357,0.150357,4847696105.0
2019-12-17,0.150298,0.152751,0.141853,0.14333,0.14333,6062831444.0
2019-12-18,0.143811,0.155624,0.142561,0.154988,0.154988,6968435597.0
2019-12-19,0.15495,0.156113,0.145702,0.151247,0.151247,5631903994.0
2019-12-20,0.151514,0.152259,0.145802,0.147511,0.147511,4769624764.0
2019-12-21,0.147663,0.148454,0.145295,0.14815,0.14815,4741127850.0
2019-12-22,0.148047,0.150788,0.147179,0.15039,0.15039,5046451343.0
2019-12-23,0.150229,0.151921,0.146312,0.147629,0.147629,5534454395.0
2019-12-24,0.147659,0.150636,0.146114,0.147706,0.147706,5120772458.0
2019-12-25,0.147673,0.149469,0.145059,0.148821,0.148821,5644309284.0
2019-12-26,0.148631,0.149479,0.145946,0.146711,0.146711,5126988642.0
2019-12-27,0.146793,0.148406,0.144875,0.146609,0.146609,5391829156.0
2019-12-28,0.146644,0.149304,0.146515,0.147444,0.147444,4609873190.0
2019-12-29,0.147359,0.15101,0.146885,0.147738,0.147738,4793764459.0
2019-12-30,0.14784,0.148183,0.145618,0.146529,0.146529,5218715491.0
2019-12-31,0.146663,0.146663,0.144051,0.144624,0.144624,4953265132.0
2020-01-01,0.144601,0.146223,0.1442,0.144779,0.144779,3645515773.0
2020-01-02,0.144896,0.150539,0.141502,0.143318,0.143318,4642855784.0
2020-01-03,0.14327,0.156304,0.142117,0.153954,0.153954,4493672943.0
2020-01-04,0.153872,0.178669,0.147106,0.160827,0.160827,6761865486.0
2020-01-05,0.160745,0.178778,0.151902,0.173602,0.173602,3777045661.0
2020-01-06,0.173547,0.184723,0.171185,0.176833,0.176833,3917405908.0
2020-01-07,0.178402,0.179052,0.169086,0.175077,0.175077,3797480994.0
2020-01-08,0.1751,0.177456,0.161869,0.16382,0.16382,5519382032.0
2020-01-09,0.163708,0.164759,0.153373,0.160625,0.160625,5032896493.0
2020-01-10,0.160514,0.167521,0.156298,0.167235,0.167235,6224729149.0
2020-01-11,0.166872,0.168382,0.16297,0.164171,0.164171,6684720139.0
2020-01-12,0.164125,0.17121,0.164125,0.168939,0.168939,5636267605.0
2020-01-13,0.168966,0.170467,0.164542,0.166761,0.166761,5930608041.0
2020-01-14,0.166774,0.178143,0.165701,0.175013,0.175013,9114473036.0
2020-01-15,0.17484,0.180049,0.167128,0.167522,0.167522,9119175265.0
2020-01-16,0.167765,0.171407,0.16268,0.16638,0.16638,6962461612.0
2020-01-17,0.166476,0.17878,0.163942,0.176892,0.176892,8365597533.0
2020-01-18,0.176911,0.180303,0.174231,0.17811,0.17811,7682235374.0
2020-01-19,0.178619,0.18258,0.16761,0.170875,0.170875,7679308853.0
2020-01-20,0.170895,0.172138,0.16761,0.168649,0.168649,6537124508.0
2020-01-21,0.16868,0.170686,0.166374,0.169154,0.169154,6002009073.0
2020-01-22,0.169127,0.170809,0.165009,0.165219,0.165219,5891613837.0
2020-01-23,0.165211,0.167595,0.15962,0.161753,0.161753,6552936499.0
2020-01-24,0.161782,0.163608,0.157683,0.162327,0.162327,6195752498.0
2020-01-25,0.162343,0.162353,0.15943,0.161006,0.161006,5878747462.0
2020-01-26,0.161018,0.164521,0.159739,0.164382,0.164382,5239562250.0
2020-01-27,0.164368,0.172428,0.163064,0.16917,0.16917,6360722932.0
2020-01-28,0.169,0.174742,0.168807,0.174509,0.174509,6520546242.0
2020-01-29,0.174581,0.17609,0.17041,0.17041,0.17041,5753021145.0
2020-01-30,0.170518,0.175077,0.16962,0.17466,0.17466,6009583579.0
2020-01-31,0.174622,0.175945,0.169361,0.171138,0.171138,5471053095.0
2020-02-01,0.170972,0.173794,0.170311,0.173173,0.173173,5629175623.0
2020-02-02,0.173106,0.179172,0.171211,0.176494,0.176494,6545913270.0
2020-02-03,0.176283,0.180113,0.173108,0.17402,0.17402,5624378258.0
2020-02-04,0.17392,0.17801,0.171058,0.17801,0.17801,6384967037.0
2020-02-05,0.177974,0.187201,0.177222,0.183812,0.183812,7527745874.0
2020-02-06,0.18388,0.190493,0.183236,0.189173,0.189173,7751464203.0
2020-02-07,0.189222,0.198131,0.188738,0.198009,0.198009,9316666690.0
2020-02-08,0.197876,0.229467,0.194686,0.22589,0.22589,14575233593.0
2020-02-09,0.225685,0.252516,0.225426,0.231158,0.231158,15652054127.0
2020-02-10,0.231275,0.236199,0.207146,0.212925,0.212925,13945094576.0
2020-02-11,0.214716,0.219789,0.203913,0.216759,0.216759,12100474272.0
2020-02-12,0.216755,0.226263,0.214792,0.220534,0.220534,12935423184.0
2020-02-13,0.21845,0.229867,0.212045,0.215681,0.215681,12013559361.0
2020-02-14,0.21378,0.225247,0.212741,0.223868,0.223868,10074509033.0
2020-02-15,0.221601,0.227502,0.203046,0.208828,0.208828,10351804206.0
2020-02-16,0.208639,0.212045,0.187802,0.198443,0.198443,10717172635.0
2020-02-17,0.195964,0.198267,0.181773,0.193548,0.193548,10676934812.0
2020-02-18,0.191061,0.203722,0.189469,0.203252,0.203252,10321757401.0
2020-02-19,0.203203,0.205731,0.187948,0.187948,0.187948,9804596199.0
2020-02-20,0.188032,0.191441,0.184876,0.191118,0.191118,13504232790.0
2020-02-21,0.190929,0.19458,0.187913,0.190378,0.190378,11333248896.0
2020-02-22,0.190538,0.190889,0.185271,0.187009,0.187009,11224938011.0
2020-02-23,0.186892,0.192825,0.18664,0.192669,0.192669,12993017559.0
2020-02-24,0.192604,0.193114,0.184318,0.186577,0.186577,11466179420.0
2020-02-25,0.186618,0.186536,0.175027,0.177988,0.177988,12833556468.0
2020-02-26,0.177937,0.178763,0.15837,0.167659,0.167659,14432910214.0
2020-02-27,0.167511,0.171744,0.164693,0.166604,0.166604,11672783021.0
2020-02-28,0.16657,0.170248,0.160742,0.165184,0.165184,11082070886.0
2020-02-29,0.164963,0.167465,0.160985,0.161294,0.161294,10583441062.0
2020-03-01,0.161185,0.165772,0.160465,0.164179,0.164179,11723905416.0
2020-03-02,0.164447,0.172087,0.162813,0.170095,0.170095,12007074456.0
2020-03-03,0.170077,0.185345,0.167927,0.183509,0.183509,12848616541.0
2020-03-04,0.183545,0.184117,0.173841,0.176242,0.176242,10627482552.0
2020-03-05,0.176324,0.186222,0.176024,0.185068,0.185068,7748396102.0
2020-03-06,0.184969,0.186143,0.180602,0.184674,0.184674,7419545409.0
2020-03-07,0.185041,0.185922,0.177678,0.17795,0.17795,6522681953.0
2020-03-08,0.178082,0.178178,0.161651,0.161841,0.161841,7529011090.0
2020-03-09,0.162029,0.16546,0.155903,0.164824,0.164824,10199846406.0
2020-03-10,0.165008,0.166996,0.159923,0.163788,0.163788,8568197906.0
2020-03-11,0.163887,0.163966,0.155371,0.16197,0.16197,7968306523.0
2020-03-12,0.161952,0.16226,0.114266,0.114424,0.114424,12497367290.0
2020-03-13,0.114642,0.133067,0.094122,0.128528,0.128528,16173130495.0
2020-03-14,0.12845,0.131974,0.121264,0.123197,0.123197,8386144506.0
2020-03-15,0.123039,0.134462,0.122373,0.124584,0.124584,8857106895.0
2020-03-16,0.124478,0.125636,0.107785,0.117938,0.117938,9981500302.0
2020-03-17,0.118212,0.124085,0.11578,0.117506,0.117506,7602179839.0
2020-03-18,0.117723,0.119447,0.116552,0.117391,0.117391,7662972627.0
2020-03-19,0.117447,0.138577,0.117102,0.133278,0.133278,18931978740.0
2020-03-20,0.133143,0.145022,0.12698,0.134047,0.134047,14229944547.0
2020-03-21,0.133901,0.13996,0.128045,0.134952,0.134952,12564075694.0
2020-03-22,0.134955,0.14123,0.129828,0.130746,0.130746,12183106005.0
2020-03-23,0.130488,0.139095,0.128902,0.138178,0.138178,12753045281.0
2020-03-24,0.138222,0.145508,0.137139,0.140587,0.140587,13455276150.0
2020-03-25,0.14068,0.143608,0.137133,0.139097,0.139097,12390797104.0
2020-03-26,0.139026,0.13984,0.137838,0.137613,0.137613,12139695044.0
2020-03-27,0.137752,0.13978,0.135095,0.135306,0.135306,12453830240.0
2020-03-28,0.135158,0.135392,0.128504,0.133116,0.133116,12727358247.0
2020-03-29,0.133047,0.135134,0.129486,0.129927,0.129927,11808526322.0
2020-03-30,0.129918,0.140849,0.129267,0.138079,0.138079,12310260254.0
2020-03-31,0.13956,0.13956,0.135988,0.136427,0.136427,11766987800.0
2020-04-01,0.136492,0.143,0.135974,0.14296,0.14296,12515578970.0
2020-04-02,0.143056,0.148014,0.141353,0.143363,0.143363,12635381283.0
2020-04-03,0.143444,0.146187,0.14007,0.141611,0.141611,12312931383.0
2020-04-04,0.141598,0.145945,0.140706,0.143702,0.143702,12292132991.0
2020-04-05,0.143693,0.145897,0.141134,0.142194,0.142194,11631015503.0
2020-04-06,0.142255,0.150688,0.141174,0.150438,0.150438,13156819313.0
2020-04-07,0.149829,0.153165,0.146955,0.151086,0.151086,9788447355.0
2020-04-08,0.150236,0.154861,0.148457,0.152834,0.152834,8833931297.0
2020-04-09,0.152919,0.154513,0.151274,0.153452,0.153452,8346758943.0
2020-04-10,0.153437,0.153607,0.143985,0.14993,0.14993,9301820245.0
2020-04-11,0.149918,0.152676,0.147871,0.151567,0.151567,12292403428.0
2020-04-12,0.151551,0.153053,0.14863,0.151599,0.151599,12941831092.0
2020-04-13,0.151556,0.151626,0.144381,0.149381,0.149381,12762485186.0
2020-04-14,0.149308,0.150468,0.147497,0.149233,0.149233,14352834863.0
2020-04-15,0.149157,0.150122,0.146084,0.148449,0.148449,12997732863.0
2020-04-16,0.148453,0.155934,0.14437,0.155845,0.155845,13823911568.0
2020-04-17,0.155865,0.15532,0.152522,0.154008,0.154008,12358590905.0
2020-04-18,0.153979,0.157754,0.153544,0.157661,0.157661,12866436145.0
2020-04-19,0.157568,0.158576,0.155134,0.157603,0.157603,13214187351.0
2020-04-20,0.157604,0.157899,0.150364,0.151821,0.151821,12998975220.0
2020-04-21,0.151828,0.155919,0.150215,0.151746,0.151746,12596335790.0
2020-04-22,0.15168,0.15541,0.151121,0.153642,0.153642,12512438806.0
2020-04-23,0.153622,0.160935,0.152562,0.15557,0.15557,13603024178.0
2020-04-24,0.155571,0.162045,0.155184,0.160478,0.160478,15993364260.0
2020-04-25,0.160411,0.163774,0.159266,0.163402,0.163402,17534993000.0
2020-04-26,0.163326,0.186468,0.162974,0.183769,0.183769,21958375430.0
2020-04-27,0.183874,0.184158,0.175847,0.17941,0.17941,21030072526.0
2020-04-28,0.179333,0.180807,0.177019,0.177923,0.177923,19391096278.0
2020-04-29,0.177933,0.19131,0.17701,0.189459,0.189459,22256793254.0
2020-04-30,0.189429,0.202088,0.18026,0.184218,0.184218,22514903868.0
2020-05-01,0.184333,0.193693,0.184897,0.189185,0.189185,21459523208.0
2020-05-02,0.189291,0.193601,0.187502,0.19332,0.19332,20410314251.0
2020-05-03,0.193199,0.194793,0.187473,0.189614,0.189614,20028163786.0
2020-05-04,0.189656,0.189958,0.180982,0.187672,0.187672,19776398660.0
2020-05-05,0.187682,0.190368,0.185421,0.188668,0.188668,18671381688.0
2020-05-06,0.188564,0.196938,0.187803,0.192789,0.192789,19162470385.0
2020-05-07,0.191936,0.20283,0.188722,0.201683,0.201683,21539428147.0
2020-05-08,0.201349,0.202268,0.196268,0.19813,0.19813,22020678140.0
2020-05-09,0.197887,0.198953,0.193703,0.197312,0.197312,22273204059.0
2020-05-10,0.197176,0.197273,0.178296,0.18577,0.18577,21965266851.0
2020-05-11,0.18561,0.190617,0.177606,0.183223,0.183223,21083773399.0
2020-05-12,0.18326,0.18882,0.182701,0.185629,0.185629,19817113178.0
2020-05-13,0.185672,0.190685,0.185498,0.190176,0.190176,20056832278.0
2020-05-14,0.189943,0.197996,0.189503,0.194338,0.194338,21423865420.0
2020-05-15,0.194288,0.194554,0.188689,0.190133,0.190133,19809979012.0
2020-05-16,0.19019,0.192306,0.188446,0.190645,0.190645,19323328853.0
2020-05-17,0.19063,0.195614,0.190396,0.192466,0.192466,19599711644.0
2020-05-18,0.192346,0.195763,0.19096,0.192307,0.192307,20084053607.0
2020-05-19,0.19233,0.194058,0.189432,0.192174,0.192174,13846638939.0
2020-05-20,0.192224,0.193586,0.18796,0.189446,0.189446,13516025568.0
2020-05-21,0.189615,0.192481,0.183366,0.187971,0.187971,15197329533.0
2020-05-22,0.188032,0.193223,0.187042,0.1925,0.1925,16365960320.0
2020-05-23,0.192462,0.194896,0.189932,0.193326,0.193326,15873756798.0
2020-05-24,0.19335,0.194625,0.186274,0.186783,0.186783,14185024046.0
2020-05-25,0.186607,0.193194,0.185048,0.192753,0.192753,16289890794.0
2020-05-26,0.192689,0.192902,0.186774,0.187698,0.187698,14002336580.0
2020-05-27,0.187635,0.191591,0.187006,0.190508,0.190508,14130775418.0
2020-05-28,0.190621,0.193574,0.188966,0.191035,0.191035,16670154279.0
2020-05-29,0.19103,0.192472,0.189321,0.191248,0.191248,15141301423.0
2020-05-30,0.191177,0.198298,0.190516,0.197506,0.197506,15158176454.0
2020-05-31,0.19752,0.197678,0.192448,0.19293,0.19293,14212312924.0
2020-06-01,0.192973,0.200942,0.192787,0.199863,0.199863,14781661498.0
2020-06-02,0.199915,0.200565,0.189209,0.192262,0.192262,15022162672.0
2020-06-03,0.192283,0.195824,0.191579,0.194541,0.194541,14313939878.0
2020-06-04,0.194546,0.201372,0.194089,0.1985,0.1985,14644781625.0
2020-06-05,0.198575,0.198809,0.19511,0.196144,0.196144,14270100968.0
2020-06-06,0.196118,0.196929,0.193914,0.195498,0.195498,13298472804.0
2020-06-07,0.195499,0.197185,0.19332,0.196806,0.196806,14208812134.0
2020-06-08,0.196767,0.196846,0.193292,0.19486,0.19486,14111228699.0
2020-06-09,0.194817,0.1951,0.189936,0.193955,0.193955,13283004275.0
2020-06-10,0.193948,0.196299,0.192787,0.195571,0.195571,13830304633.0
2020-06-11,0.195574,0.196651,0.185063,0.18631,0.18631,13919601455.0
2020-06-12,0.186516,0.192376,0.185883,0.191424,0.191424,14805542107.0
2020-06-13,0.191445,0.193003,0.189937,0.192405,0.192405,14354494413.0
2020-06-14,0.192371,0.193999,0.189957,0.190694,0.190694,13165975805.0
2020-06-15,0.190621,0.191101,0.183182,0.188377,0.188377,15104707128.0
2020-06-16,0.188373,0.192838,0.185454,0.190001,0.190001,14991399877.0
2020-06-17,0.190242,0.189909,0.187361,0.189807,0.189807,14137298162.0
2020-06-18,0.18981,0.189777,0.186971,0.188834,0.188834,13094200390.0
2020-06-19,0.188801,0.189042,0.185264,0.185659,0.185659,13213064893.0
2020-06-20,0.185659,0.18804,0.184477,0.186568,0.186568,12068831109.0
2020-06-21,0.186557,0.188917,0.186132,0.18656,0.18656,12956628567.0
2020-06-22,0.186566,0.188952,0.186268,0.187478,0.187478,13151909897.0
2020-06-23,0.187478,0.188109,0.186198,0.187839,0.187839,12975474531.0
2020-06-24,0.187777,0.188652,0.180847,0.184034,0.184034,13511324860.0
2020-06-25,0.184078,0.184128,0.180665,0.182604,0.182604,12086629838.0
2020-06-26,0.18255,0.183346,0.17844,0.17839,0.17839,11443959945.0
2020-06-27,0.178396,0.179904,0.173521,0.174921,0.174921,11535841375.0
2020-06-28,0.174921,0.178578,0.172642,0.175856,0.175856,13059116916.0
2020-06-29,0.175874,0.176779,0.173826,0.174646,0.174646,13037419836.0
2020-06-30,0.174479,0.176897,0.173352,0.175259,0.175259,12515429721.0
2020-07-01,0.175269,0.17934,0.173917,0.177595,0.177595,11510640422.0
2020-07-02,0.175814,0.178098,0.172125,0.176844,0.176844,8296997746.0
2020-07-03,0.176824,0.177224,0.172197,0.172929,0.172929,8332370228.0
2020-07-04,0.172873,0.17473,0.170905,0.172463,0.172463,8156345390.0
2020-07-05,0.172275,0.173805,0.170039,0.172433,0.172433,8225246629.0
2020-07-06,0.172433,0.19574,0.171912,0.195141,0.195141,9856067221.0
2020-07-07,0.195037,0.244113,0.193966,0.231416,0.231416,21270412170.0
2020-07-08,0.231984,0.405742,0.229267,0.355953,0.355953,91937608556.0
2020-07-09,0.354611,0.375712,0.310951,0.330367,0.330367,38419021532.0
2020-07-10,0.330147,0.330147,0.258399,0.264173,0.264173,16942640099.0
2020-07-11,0.265189,0.294748,0.261231,0.286567,0.286567,11677813715.0
2020-07-12,0.286541,0.289018,0.271705,0.272797,0.272797,6581052651.0
2020-07-13,0.272797,0.27342,0.230058,0.238989,0.238989,10768639802.0
2020-07-14,0.23837,0.253773,0.230612,0.248156,0.248156,7774783209.0
2020-07-15,0.24759,0.248725,0.230879,0.231854,0.231854,5215456026.0
2020-07-16,0.231904,0.232809,0.217361,0.225157,0.225157,5898519580.0
2020-07-17,0.224901,0.230998,0.22073,0.22924,0.22924,5595248492.0
2020-07-18,0.229196,0.271803,0.226981,0.260088,0.260088,15285153682.0
2020-07-19,0.259423,0.281071,0.249323,0.253293,0.253293,8744000429.0
2020-07-20,0.253345,0.257338,0.236804,0.242138,0.242138,6057665274.0
2020-07-21,0.241559,0.246632,0.238445,0.246338,0.246338,5795622108.0
2020-07-22,0.246107,0.246289,0.240411,0.24511,0.24511,4062012735.0
2020-07-23,0.244951,0.247814,0.243777,0.246621,0.246621,4396696251.0
2020-07-24,0.246627,0.248651,0.237931,0.240583,0.240583,4402048158.0
2020-07-25,0.24057,0.246213,0.238318,0.241661,0.241661,4722854796.0
2020-07-26,0.241976,0.244325,0.23794,0.241819,0.241819,4679398942.0
2020-07-27,0.241793,0.242085,0.22727,0.235876,0.235876,6218969116.0
2020-07-28,0.235969,0.240921,0.234447,0.239486,0.239486,4725092769.0
2020-07-29,0.239527,0.244112,0.237547,0.238842,0.238842,4176002213.0
2020-07-30,0.238842,0.242936,0.23673,0.241588,0.241588,4000667639.0
2020-07-31,0.241454,0.242337,0.237708,0.241676,0.241676,4083477715.0
2020-08-01,0.241676,0.28448,0.240035,0.276389,0.276389,11291028088.0
2020-08-02,0.276938,0.279941,0.244735,0.249931,0.249931,7585418302.0
2020-08-03,0.249935,0.258888,0.247862,0.254726,0.254726,5030944155.0
2020-08-04,0.254699,0.267276,0.253591,0.265318,0.265318,5583556654.0
2020-08-05,0.265968,0.268056,0.260969,0.262744,0.262744,4971469973.0
2020-08-06,0.263089,0.272391,0.25892,0.266656,0.266656,4714779347.0
2020-08-07,0.266905,0.270826,0.256875,0.26505,0.26505,5176027563.0
2020-08-08,0.26512,0.265287,0.259082,0.263317,0.263317,4689836895.0
2020-08-09,0.263201,0.265046,0.257132,0.259821,0.259821,4277930816.0
2020-08-10,0.260206,0.266469,0.258839,0.262028,0.262028,5094437518.0
2020-08-11,0.261683,0.267223,0.249926,0.253276,0.253276,5860338295.0
2020-08-12,0.253465,0.264381,0.249948,0.260529,0.260529,5298580961.0
2020-08-13,0.260446,0.265803,0.251822,0.26312,0.26312,5484819519.0
2020-08-14,0.262907,0.267888,0.260257,0.266544,0.266544,4591186054.0
2020-08-15,0.266679,0.269994,0.261969,0.264943,0.264943,4813881678.0
2020-08-16,0.265019,0.265849,0.259651,0.263925,0.263925,3942740636.0
2020-08-17,0.263925,0.278346,0.262042,0.268423,0.268423,5802505822.0
2020-08-18,0.26853,0.277268,0.259869,0.262062,0.262062,4666282677.0
2020-08-19,0.261626,0.263869,0.252561,0.256698,0.256698,3996510995.0
2020-08-20,0.256708,0.262566,0.254217,0.259403,0.259403,3264776818.0
2020-08-21,0.259275,0.266361,0.253937,0.254242,0.254242,4542309160.0
2020-08-22,0.254191,0.25825,0.251333,0.257907,0.257907,3363190508.0
2020-08-23,0.257596,0.258704,0.253854,0.255799,0.255799,2958338226.0
2020-08-24,0.25549,0.259632,0.253431,0.25359,0.25359,3447822314.0
2020-08-25,0.25356,0.254699,0.240484,0.245328,0.245328,5703462609.0
2020-08-26,0.245063,0.248383,0.241295,0.24531,0.24531,5971829360.0
2020-08-27,0.245054,0.246241,0.233778,0.236277,0.236277,6628401869.0
2020-08-28,0.236281,0.239213,0.235422,0.239018,0.239018,4684389159.0
2020-08-29,0.238931,0.241364,0.237049,0.240015,0.240015,5714945715.0
2020-08-30,0.240127,0.244529,0.239428,0.241328,0.241328,5800982841.0
2020-08-31,0.24143,0.241909,0.235262,0.236513,0.236513,6269367131.0
2020-09-01,0.236446,0.239732,0.234576,0.237903,0.237903,5981486407.0
2020-09-02,0.238044,0.23861,0.224585,0.228729,0.228729,4149578679.0
2020-09-03,0.228729,0.229528,0.204948,0.205842,0.205842,4400072951.0
2020-09-04,0.205593,0.216631,0.201308,0.212313,0.212313,3913890000.0
2020-09-05,0.21238,0.21493,0.199214,0.202032,0.202032,4562937164.0
2020-09-06,0.202032,0.206117,0.198036,0.204255,0.204255,6563692780.0
2020-09-07,0.204278,0.208076,0.199034,0.206489,0.206489,7536241725.0
2020-09-08,0.207134,0.208147,0.199139,0.203327,0.203327,4216516175.0
2020-09-09,0.203524,0.205929,0.199486,0.203782,0.203782,5649921774.0
2020-09-10,0.20474,0.209788,0.202174,0.206281,0.206281,7667891115.0
2020-09-11,0.206281,0.207739,0.201527,0.206189,0.206189,9851545527.0
2020-09-12,0.205905,0.207991,0.204352,0.207118,0.207118,8605955050.0
2020-09-13,0.207118,0.207473,0.201733,0.203987,0.203987,9129984079.0
2020-09-14,0.203952,0.20877,0.201578,0.205711,0.205711,9433392442.0
2020-09-15,0.205446,0.211814,0.204359,0.208446,0.208446,7375328510.0
2020-09-16,0.208361,0.210255,0.205435,0.207841,0.207841,10926435654.0
2020-09-17,0.20773,0.210251,0.204679,0.207028,0.207028,11869436482.0
2020-09-18,0.207028,0.207415,0.202293,0.206416,0.206416,10884599307.0
2020-09-19,0.205835,0.20711,0.204088,0.205646,0.205646,10824116386.0
2020-09-20,0.205676,0.206559,0.200346,0.204278,0.204278,10732582383.0
2020-09-21,0.204255,0.205639,0.192498,0.193539,0.193539,5794681254.0
2020-09-22,0.193159,0.196336,0.191533,0.195226,0.195226,2680485285.0
2020-09-23,0.194636,0.194851,0.187403,0.188915,0.188915,5880986236.0
2020-09-24,0.188681,0.195568,0.187007,0.194302,0.194302,8273668205.0
2020-09-25,0.194291,0.200689,0.192952,0.198877,0.198877,9181167721.0
2020-09-26,0.198894,0.202866,0.1974,0.200177,0.200177,7972833708.0
2020-09-27,0.198756,0.201489,0.196349,0.198404,0.198404,5622772187.0
2020-09-28,0.19967,0.201923,0.194656,0.195626,0.195626,7572893356.0
2020-09-29,0.196367,0.199819,0.194518,0.197986,0.197986,8070332198.0
2020-09-30,0.197799,0.197964,0.192443,0.193408,0.193408,7845084798.0
2020-10-01,0.193436,0.196307,0.189253,0.191622,0.191622,8511788636.0
2020-10-02,0.191518,0.192646,0.186424,0.189422,0.189422,9402879586.0
2020-10-03,0.189396,0.193542,0.18874,0.190553,0.190553,8508822190.0
2020-10-04,0.191073,0.196636,0.189886,0.193197,0.193197,6772411333.0
2020-10-05,0.193018,0.195156,0.190044,0.191007,0.191007,9350155962.0
2020-10-06,0.19101,0.192215,0.189321,0.192252,0.192252,7779247567.0
2020-10-07,0.190856,0.191793,0.188884,0.190326,0.190326,9205693274.0
2020-10-08,0.189531,0.192918,0.187566,0.190208,0.190208,8013833439.0
2020-10-09,0.191724,0.19457,0.190186,0.193532,0.193532,7299879207.0
2020-10-10,0.193675,0.198133,0.193649,0.193678,0.193678,7050417773.0
2020-10-11,0.194595,0.197441,0.193271,0.195215,0.195215,7858790274.0
2020-10-12,0.195251,0.198581,0.192705,0.196078,0.196078,7426558296.0
2020-10-13,0.195601,0.196274,0.192862,0.193465,0.193465,5650522300.0
2020-10-14,0.193351,0.194793,0.191932,0.193288,0.193288,6398219830.0
2020-10-15,0.19423,0.194272,0.188722,0.190227,0.190227,6148106641.0
2020-10-16,0.190384,0.19202,0.187583,0.191842,0.191842,8657803095.0
2020-10-17,0.191193,0.19185,0.188943,0.189568,0.189568,9231416034.0
2020-10-18,0.189558,0.191033,0.189232,0.189962,0.189962,5309917264.0
2020-10-19,0.190576,0.192067,0.188787,0.190081,0.190081,6682792001.0
2020-10-20,0.190135,0.192735,0.189304,0.191119,0.191119,4818674398.0
2020-10-21,0.191074,0.195714,0.190638,0.193922,0.193922,3318922799.0
2020-10-22,0.193644,0.198179,0.193486,0.195747,0.195747,3315987916.0
2020-10-23,0.19528,0.198432,0.194682,0.195432,0.195432,3459578974.0
2020-10-24,0.195424,0.195894,0.19372,0.195328,0.195328,3307593757.0
2020-10-25,0.195326,0.197606,0.193771,0.195898,0.195898,4321803628.0
